AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,label
4300.51,4004.62,4259.49,4121.54,4327.18,4605.64,4066.67,4592.82,4178.46,4213.33,4144.1,4271.79,4599.49,4354.87,0
4285.64,4025.13,4260.51,4111.28,4342.56,4621.03,4044.1,4610.26,4199.49,4231.79,4203.08,4276.92,4624.62,4351.28,1
4290.26,4045.64,4249.74,4116.92,4339.49,4629.74,4078.46,4609.23,4201.03,4222.56,4188.21,4254.87,4595.38,4338.46,0
4288.72,4013.85,4257.44,4130.26,4345.64,4615.38,4066.15,4608.72,4209.23,4236.41,4213.85,4279.49,4613.85,4349.23,0
4293.85,4004.1,4263.08,4107.18,4337.95,4622.05,4056.41,4612.82,4192.82,4242.05,4184.1,4266.67,4611.28,4358.97,0
4281.03,3990.77,4249.23,4119.49,4347.69,4626.67,4071.79,4619.49,4198.46,4229.23,4202.56,4269.23,4608.21,4336.41,0
4292.31,4010.26,4257.95,4105.64,4336.92,4626.15,4067.18,4624.1,4197.95,4225.13,4194.36,4265.13,4597.95,4341.54,0
4314.36,4000.51,4278.46,4121.54,4350.77,4632.31,4088.21,4629.74,4205.64,4242.05,4225.64,4297.44,4624.1,4371.28,0
4257.44,3988.21,4240.51,4101.03,4333.33,4616.41,4081.03,4607.69,4181.54,4211.79,4191.79,4260.0,4573.33,4306.15,0
4277.95,4009.23,4249.23,4115.9,4335.38,4625.13,4055.38,4618.97,4204.1,4230.26,4198.46,4266.15,4593.33,4336.41,0
4297.44,4043.08,4267.69,4122.56,4349.74,4628.21,4065.64,4616.92,4211.79,4243.08,4216.41,4282.56,4609.23,4355.9,0
4300.0,4007.18,4284.62,4125.64,4337.44,4617.95,4040.0,4602.56,4186.67,4220.0,4151.28,4268.72,4592.31,4363.59,0
4297.95,4016.41,4271.28,4105.64,4330.77,4625.64,4055.9,4613.33,4193.33,4233.33,4163.59,4260.51,4591.28,4361.54,0
4208.72,3967.18,4214.36,4107.18,4339.49,4617.95,4079.49,4597.95,4187.18,4202.05,4150.26,4228.21,4526.67,4265.13,1
4286.15,3996.41,4251.79,4128.21,4330.26,4614.36,4043.59,4600.0,4185.13,4219.49,4203.59,4277.95,4620.0,4336.92,1
4304.62,4008.72,4263.08,4123.59,4360.0,4637.44,4087.18,4618.46,4208.21,4246.67,4220.0,4267.69,4633.33,4381.54,1
4282.56,3994.87,4267.18,4110.26,4333.33,4621.03,4053.85,4612.82,4203.08,4218.97,4192.31,4282.05,4605.13,4355.9,0
4309.23,4029.74,4278.97,4152.31,4364.62,4642.56,4097.95,4664.62,4206.67,4234.36,4212.31,4288.72,4610.26,4352.82,0
4222.05,4064.62,4231.79,4150.26,4339.49,4614.36,4054.36,4585.13,4162.56,4186.15,4119.49,4218.97,4480.0,4233.33,0
4329.74,3975.38,4264.62,4106.15,4351.79,4636.41,4088.21,4616.92,4201.03,4246.67,4206.67,4286.15,4612.82,4381.03,1
4279.49,4000.51,4262.56,4124.62,4338.46,4599.49,4032.82,4602.56,4205.64,4236.92,4206.67,4275.38,4610.77,4352.82,1
4303.59,3983.08,4259.49,4089.74,4327.18,4616.41,4102.05,4634.87,4215.9,4232.31,4182.05,4301.54,4622.05,4373.33,1
4294.87,4015.9,4261.54,4122.56,4334.87,4619.49,4087.18,4614.36,4193.33,4229.23,4194.36,4265.64,4600.0,4349.74,1
4206.67,3957.44,4215.9,4089.23,4332.31,4614.36,4075.38,4588.72,4185.64,4205.64,4169.74,4248.21,4536.92,4272.31,0
4280.51,4017.95,4250.26,4119.49,4338.46,4614.36,4066.15,4614.36,4181.03,4217.44,4179.49,4264.62,4594.87,4338.46,0
4333.85,3964.62,4261.03,4089.74,4327.69,4601.54,4094.36,4622.05,4213.33,4245.13,4250.26,4295.9,4690.77,4431.79,1
4282.05,3976.41,4250.26,4128.21,4343.59,4632.82,4051.28,4592.31,4210.26,4224.62,4195.38,4260.0,4586.67,4336.92,0
4273.33,3997.44,4254.36,4119.49,4334.36,4612.31,4066.15,4605.64,4191.28,4215.9,4209.23,4274.36,4591.28,4352.31,0
4367.18,4017.95,4273.85,4116.92,4315.38,4602.05,4050.77,4618.46,4205.64,4243.08,4238.97,4304.62,4654.87,4443.08,1
4275.9,4022.56,4248.72,4105.13,4342.05,4617.44,4056.41,4595.38,4191.28,4218.97,4195.38,4261.54,4585.13,4334.87,0
4304.1,3975.9,4269.74,4122.05,4353.33,4630.77,4084.1,4624.62,4202.05,4246.15,4224.62,4288.21,4639.49,4389.74,1
4306.67,4010.77,4268.72,4118.97,4353.33,4631.28,4087.69,4614.87,4202.05,4241.03,4224.62,4278.97,4637.44,4390.26,1
4317.95,4015.9,4281.03,4139.49,4352.82,4620.51,4070.77,4641.03,4220.0,4257.44,4207.69,4295.38,4624.1,4382.56,1
4306.15,4013.33,4268.72,4136.41,4331.79,4601.54,4057.95,4598.46,4195.9,4222.05,4195.9,4281.03,4593.33,4368.72,1
4366.15,4004.62,4295.38,4121.54,4359.49,4635.9,4091.79,4642.56,4225.13,4277.95,4268.21,4317.44,4717.44,4465.64,1
4292.82,3980.0,4250.77,4119.49,4340.0,4624.62,4057.44,4609.74,4204.62,4222.05,4199.49,4268.72,4579.49,4341.03,0
4316.41,4021.54,4271.28,4123.59,4352.82,4631.28,4081.54,4640.51,4207.18,4247.18,4207.69,4284.62,4617.95,4374.36,0
4310.77,4059.49,4263.59,4126.15,4349.23,4624.62,4072.31,4598.97,4198.46,4232.82,4209.23,4277.44,4623.59,4368.72,0
4283.08,3974.36,4250.26,4106.67,4333.33,4606.67,4040.51,4588.72,4172.82,4213.85,4192.31,4256.41,4591.28,4341.03,0
4314.36,4042.05,4265.13,4121.03,4353.33,4618.46,4109.23,4622.56,4220.0,4233.85,4223.08,4293.85,4620.0,4373.33,1
4275.9,4016.92,4274.87,4137.44,4339.49,4631.79,4090.26,4619.49,4191.28,4195.38,4176.92,4274.36,4544.62,4329.23,1
4269.74,4017.95,4234.36,4105.13,4333.33,4612.31,4044.62,4598.97,4190.26,4210.26,4185.13,4251.79,4605.64,4335.38,1
4308.21,4026.15,4254.36,4121.03,4337.95,4604.62,4085.64,4615.9,4203.59,4233.85,4199.49,4278.97,4615.9,4367.69,0
4255.38,4042.56,4263.59,4152.31,4385.13,4646.67,4090.77,4633.33,4214.87,4233.33,4194.87,4265.64,4599.49,4306.67,0
4292.31,4027.18,4246.67,4136.92,4348.21,4617.44,4056.41,4610.26,4186.67,4216.92,4190.77,4269.74,4585.64,4343.59,0
4278.46,4028.21,4247.69,4121.54,4340.51,4622.05,4073.85,4610.77,4196.92,4217.44,4193.85,4262.05,4596.92,4342.56,0
4301.54,4008.72,4263.59,4122.56,4332.82,4605.13,4052.82,4611.79,4180.51,4224.1,4209.23,4285.13,4579.49,4358.97,1
4294.87,4017.95,4258.97,4124.1,4348.72,4622.05,4082.56,4611.79,4184.62,4222.56,4190.77,4262.56,4574.36,4350.26,1
4282.56,3962.56,4236.41,4098.97,4318.97,4597.95,4068.21,4597.95,4192.31,4223.08,4187.18,4283.08,4607.18,4367.69,1
4292.31,4000.0,4250.77,4105.64,4337.44,4609.74,4061.03,4625.64,4201.03,4242.05,4192.82,4271.28,4602.05,4360.0,1
4295.9,3991.79,4261.03,4119.49,4337.95,4622.56,4081.54,4619.49,4211.28,4228.72,4189.74,4278.97,4577.95,4347.18,0
4269.74,3965.13,4237.95,4091.28,4337.44,4608.72,4072.31,4605.64,4194.36,4226.15,4185.64,4257.44,4585.13,4328.72,1
4298.97,3992.82,4268.72,4112.31,4344.1,4621.03,4053.33,4601.54,4194.87,4232.82,4205.13,4267.69,4601.03,4365.64,0
4293.85,4020.0,4249.23,4123.08,4345.13,4619.49,4078.46,4607.69,4178.46,4217.44,4186.15,4253.33,4577.44,4349.74,1
4220.0,3974.36,4234.36,4109.23,4341.03,4613.85,4077.95,4600.51,4186.67,4216.41,4170.26,4248.21,4547.69,4285.13,0
4347.18,3980.0,4265.64,4122.56,4348.21,4600.51,4064.1,4585.13,4176.92,4228.21,4196.41,4283.59,4600.0,4393.85,1
4265.13,3990.26,4251.28,4102.56,4329.74,4603.08,4046.67,4609.74,4193.85,4224.62,4199.49,4267.69,4597.95,4341.03,1
4329.23,4015.9,4296.41,4137.44,4339.49,4621.54,4074.87,4627.18,4209.74,4236.92,4214.36,4296.41,4608.72,4376.92,1
4278.46,3992.82,4262.05,4113.85,4338.46,4615.9,4075.9,4632.31,4211.28,4238.46,4207.18,4290.77,4592.31,4348.72,0
4302.56,4011.79,4265.64,4124.62,4335.38,4622.05,4059.49,4617.95,4209.23,4233.33,4211.79,4280.51,4608.72,4360.0,1
4268.21,4029.23,4239.49,4110.77,4331.28,4598.97,4055.38,4601.54,4178.46,4191.28,4169.74,4252.31,4559.49,4314.36,0
4278.97,3991.28,4261.03,4120.0,4347.18,4623.08,4071.79,4594.87,4183.59,4218.97,4173.33,4262.56,4590.77,4338.97,1
4347.18,4048.21,4331.28,4156.41,4371.28,4666.15,4108.72,4660.0,4235.9,4267.18,4247.69,4310.77,4647.18,4404.1,0
4265.64,3966.67,4245.13,4090.26,4331.79,4613.85,4070.77,4607.18,4187.69,4230.77,4192.31,4267.69,4595.9,4336.41,1
4286.15,4019.49,4264.1,4111.79,4334.87,4609.23,4040.51,4592.82,4185.13,4224.62,4194.36,4275.9,4613.33,4349.74,1
4300.0,3979.49,4250.26,4089.23,4327.69,4615.38,4095.9,4618.46,4199.49,4223.08,4175.9,4286.15,4614.36,4363.08,1
4314.87,4025.64,4258.46,4137.95,4364.62,4635.9,4086.67,4628.72,4229.74,4280.51,4235.9,4283.08,4651.28,4380.0,1
4291.28,3967.18,4283.08,4141.03,4344.62,4632.82,4075.9,4621.03,4191.79,4227.18,4205.64,4296.41,4611.79,4341.03,0
4276.92,3973.33,4249.74,4108.72,4328.72,4611.28,4073.85,4606.15,4196.92,4225.13,4187.18,4272.31,4581.54,4335.38,0
4312.31,4013.85,4247.18,4122.56,4336.92,4630.26,4091.28,4616.92,4211.79,4251.79,4197.95,4290.26,4610.77,4387.69,0
4286.67,3994.87,4264.1,4113.85,4336.92,4618.97,4063.59,4605.13,4189.23,4217.95,4207.18,4271.79,4605.64,4346.15,0
4295.38,4047.18,4269.74,4135.38,4347.18,4629.74,4066.15,4615.9,4215.9,4229.74,4196.41,4273.33,4598.46,4343.08,0
4342.05,4074.36,4284.1,4152.82,4349.23,4627.18,4112.82,4611.28,4214.87,4233.33,4197.44,4290.77,4587.18,4385.13,1
4313.85,4013.33,4283.59,4143.59,4351.28,4626.15,4065.13,4637.95,4215.38,4240.51,4220.51,4297.95,4611.79,4377.44,1
4314.36,4008.21,4265.64,4118.97,4336.41,4611.79,4061.03,4616.92,4212.82,4242.05,4217.95,4284.62,4619.49,4378.97,1
4285.13,3994.36,4258.46,4107.69,4335.9,4618.97,4069.23,4622.05,4206.15,4240.51,4212.82,4284.1,4607.18,4353.33,0
4279.49,3992.31,4257.44,4110.77,4327.69,4619.49,4061.03,4608.21,4201.03,4234.87,4195.38,4270.26,4611.28,4332.82,0
4305.13,4002.56,4275.38,4133.85,4324.1,4614.87,4066.67,4618.46,4192.31,4216.92,4189.23,4282.05,4604.62,4368.72,1
4262.56,3959.49,4233.33,4090.77,4332.82,4615.38,4072.31,4607.18,4194.87,4223.59,4182.56,4256.92,4589.23,4336.92,1
4278.46,3999.49,4261.54,4108.21,4328.21,4615.38,4055.9,4607.18,4190.77,4219.49,4193.85,4272.31,4601.54,4343.59,0
4250.77,4007.18,4225.64,4106.15,4345.64,4607.69,4060.51,4607.18,4165.64,4211.28,4174.87,4247.18,4545.13,4301.54,0
4236.41,4011.28,4246.67,4129.23,4342.56,4610.77,4042.56,4573.33,4153.85,4165.64,4124.62,4235.9,4480.51,4258.97,0
4293.85,3995.9,4251.28,4103.59,4342.56,4625.13,4063.59,4626.15,4227.69,4246.15,4221.03,4277.95,4627.18,4362.05,0
4300.0,3998.46,4263.59,4122.05,4327.18,4619.49,4084.1,4622.05,4204.62,4225.13,4193.85,4283.08,4611.28,4374.87,1
4334.36,3982.05,4269.74,4135.38,4325.64,4609.74,4073.85,4607.69,4190.77,4227.69,4183.08,4290.77,4637.95,4408.72,1
4296.92,4000.0,4266.67,4122.56,4335.38,4621.54,4062.05,4613.33,4195.38,4224.62,4212.31,4276.92,4607.18,4356.41,1
4282.56,3993.33,4248.72,4096.92,4342.56,4613.33,4070.26,4603.08,4192.31,4214.36,4188.21,4269.23,4609.74,4347.69,1
4265.64,3975.9,4246.15,4109.74,4325.13,4601.03,4051.79,4623.08,4205.64,4210.77,4193.33,4272.31,4576.41,4337.95,1
4267.18,4012.31,4247.69,4123.08,4343.59,4617.95,4056.41,4583.59,4178.97,4223.08,4180.51,4260.0,4585.64,4326.67,0
4344.1,3973.33,4264.1,4100.51,4334.87,4620.51,4103.08,4631.28,4207.18,4232.82,4237.95,4314.36,4650.77,4407.69,1
4297.44,3986.15,4264.1,4124.62,4332.82,4620.51,4070.77,4588.21,4188.21,4218.46,4196.41,4285.64,4606.15,4367.18,0
4272.31,4010.26,4255.38,4127.18,4334.36,4630.26,4070.77,4600.51,4188.21,4223.59,4176.41,4263.08,4585.13,4326.15,0
4267.18,3981.54,4247.69,4123.59,4340.0,4610.26,4055.9,4623.08,4207.18,4210.26,4191.79,4260.0,4581.54,4338.46,1
4286.15,3995.9,4262.05,4118.46,4335.38,4615.38,4055.38,4605.13,4187.69,4216.41,4202.05,4268.21,4601.03,4339.49,0
4251.28,4038.46,4260.0,4150.26,4377.44,4641.03,4085.64,4628.72,4211.79,4226.67,4188.21,4261.03,4588.72,4303.08,0
4272.82,3941.54,4251.28,4092.82,4324.1,4621.03,4064.1,4622.05,4203.59,4234.36,4197.44,4278.97,4587.69,4342.56,1
4286.15,3988.72,4266.15,4123.08,4329.74,4600.51,4048.21,4601.54,4167.18,4213.33,4204.1,4286.15,4580.51,4353.85,1
4338.97,4033.85,4276.92,4128.72,4346.15,4627.18,4073.33,4611.79,4204.62,4256.41,4223.08,4290.77,4627.18,4393.33,0
4280.51,3978.97,4248.72,4111.28,4329.74,4608.21,4054.36,4613.85,4201.54,4235.9,4198.46,4271.79,4592.82,4343.08,1
4296.92,4062.05,4275.9,4148.72,4351.28,4628.72,4067.69,4603.59,4202.56,4234.87,4204.62,4279.49,4613.33,4354.87,0
4404.1,4048.21,4291.79,4145.64,4338.46,4609.23,4063.59,4584.62,4184.62,4231.79,4237.44,4300.0,4683.08,4455.9,0
4322.56,4014.36,4257.95,4106.67,4335.38,4623.08,4059.49,4606.67,4193.33,4230.26,4208.72,4270.77,4607.69,4369.74,0
4294.87,4035.38,4252.82,4133.33,4335.38,4587.69,4084.62,4610.77,4202.56,4225.13,4166.67,4271.79,4601.03,4356.92,0
4301.03,4053.33,4280.0,4137.44,4348.21,4625.13,4071.28,4610.77,4203.59,4240.51,4210.77,4285.13,4614.87,4355.38,0
4309.74,4005.13,4269.23,4121.54,4344.62,4607.18,4088.72,4628.72,4221.03,4245.13,4224.1,4291.79,4632.31,4375.38,0
4314.36,4003.59,4263.59,4115.9,4337.44,4604.62,4061.03,4610.26,4187.18,4229.23,4196.41,4279.49,4612.31,4374.87,1
4407.69,4108.21,4382.05,4233.33,4444.62,4748.21,4174.87,4724.1,4313.85,4345.64,4312.82,4381.03,4713.85,4461.03,0
4224.1,4055.9,4230.77,4145.13,4343.59,4626.15,4059.49,4594.87,4181.54,4197.44,4131.28,4224.1,4496.41,4244.62,0
4440.0,4134.36,4298.97,4176.41,4332.82,4602.56,4060.51,4612.82,4188.72,4207.18,4199.49,4295.9,4647.18,4478.97,0
4303.59,4017.95,4260.0,4138.46,4333.33,4602.05,4054.36,4593.33,4185.64,4216.41,4185.13,4265.13,4584.1,4352.31,1
4273.33,3987.69,4244.1,4088.72,4325.13,4617.95,4056.41,4618.46,4192.31,4222.56,4178.46,4254.87,4584.62,4332.82,1
4323.59,4054.36,4265.64,4138.97,4356.92,4626.67,4104.1,4629.23,4233.33,4249.23,4223.08,4287.69,4626.67,4373.85,1
4286.15,4006.67,4249.23,4114.87,4327.18,4600.0,4033.33,4604.62,4188.21,4216.92,4201.54,4274.36,4591.79,4348.72,1
4268.21,3981.03,4249.23,4107.18,4330.26,4615.9,4080.0,4620.0,4204.1,4224.1,4193.85,4272.82,4585.64,4329.23,0
4236.92,4020.0,4224.62,4105.64,4331.28,4614.36,4057.44,4607.69,4178.97,4176.41,4150.26,4236.92,4528.72,4279.49,0
4304.1,3993.85,4266.67,4108.72,4332.31,4628.72,4085.64,4614.87,4203.08,4233.33,4198.97,4287.18,4595.38,4373.85,0
4294.36,4024.62,4276.92,4134.36,4335.38,4605.13,4045.64,4595.9,4181.54,4207.18,4178.97,4278.97,4565.13,4352.31,1
4280.51,4018.46,4247.69,4122.56,4336.41,4612.31,4064.62,4614.87,4194.36,4220.0,4177.95,4263.08,4596.41,4348.72,0
4305.64,4002.05,4263.08,4109.74,4337.44,4611.79,4051.79,4610.77,4199.49,4238.46,4184.1,4281.03,4611.28,4360.0,1
4277.44,3986.15,4248.21,4107.69,4331.28,4615.38,4055.38,4616.41,4203.08,4230.77,4180.0,4265.13,4591.28,4350.26,0
4301.03,3978.97,4275.38,4123.08,4360.51,4639.49,4090.26,4653.33,4231.79,4261.54,4227.69,4288.72,4651.28,4398.46,1
4279.49,4012.31,4245.64,4118.97,4321.03,4601.54,4061.03,4605.64,4189.23,4208.21,4187.18,4264.1,4594.87,4329.74,0
4280.51,4002.05,4267.18,4130.77,4342.56,4613.33,4073.33,4604.62,4182.05,4205.64,4191.28,4270.77,4582.05,4339.49,0
4298.97,4010.26,4283.08,4134.87,4334.87,4618.97,4050.26,4607.69,4191.28,4220.51,4145.64,4269.23,4591.28,4350.77,0
4283.08,4000.51,4263.08,4116.92,4350.26,4604.62,4049.23,4609.23,4188.21,4227.18,4188.21,4265.64,4590.77,4348.21,1
4350.77,3988.21,4284.1,4137.95,4354.36,4631.79,4088.72,4615.9,4208.72,4255.9,4216.41,4297.95,4637.95,4399.49,1
4289.23,4025.64,4266.15,4137.95,4343.08,4622.05,4083.08,4617.44,4203.59,4248.21,4202.05,4283.08,4603.08,4345.64,1
4316.41,4011.79,4275.38,4122.05,4342.56,4614.36,4051.79,4608.21,4203.59,4234.36,4215.38,4281.03,4621.03,4376.92,1
4347.18,4045.13,4321.54,4140.51,4363.08,4645.64,4100.51,4637.44,4208.21,4256.92,4230.26,4303.59,4626.67,4392.82,0
4287.18,3997.95,4261.54,4116.41,4337.95,4612.82,4072.82,4609.23,4196.92,4226.67,4207.69,4276.41,4601.54,4369.23,1
4288.72,4000.51,4255.9,4114.87,4327.18,4613.85,4069.74,4586.67,4185.13,4214.36,4180.0,4270.77,4596.92,4356.41,0
4300.0,4058.46,4270.77,4140.0,4354.87,4629.74,4063.59,4595.38,4205.13,4222.56,4203.08,4269.74,4608.72,4353.33,0
4262.05,4010.77,4244.62,4105.13,4328.21,4607.18,4037.44,4583.08,4172.82,4206.67,4180.0,4253.33,4598.46,4322.05,1
4294.87,4012.31,4265.64,4136.41,4335.9,4615.9,4076.92,4595.38,4197.95,4233.33,4197.44,4281.54,4600.0,4360.0,1
4301.03,3958.97,4251.28,4107.69,4313.33,4601.54,4070.26,4606.15,4181.03,4221.03,4172.82,4276.92,4638.97,4374.87,1
4317.44,4025.13,4280.0,4127.18,4343.08,4620.51,4076.41,4623.08,4217.95,4250.77,4214.87,4288.72,4626.67,4383.08,1
4338.46,4049.74,4281.54,4156.41,4333.33,4607.18,4064.62,4600.51,4190.77,4210.77,4185.64,4281.54,4584.62,4378.97,1
4333.33,4026.67,4278.46,4123.08,4344.1,4621.54,4069.74,4602.56,4188.21,4235.9,4202.05,4288.72,4591.28,4373.85,0
4370.77,4049.74,4320.0,4182.05,4407.18,4681.54,4149.74,4667.18,4258.46,4288.72,4262.05,4330.26,4680.0,4429.23,1
4292.82,3998.97,4264.62,4108.72,4329.74,4615.38,4053.85,4614.36,4197.44,4231.79,4167.69,4269.74,4597.44,4348.72,0
4322.56,4007.18,4278.97,4138.46,4349.23,4640.0,4074.87,4634.36,4214.87,4261.03,4230.77,4298.46,4629.23,4384.62,0
4299.49,3973.85,4276.92,4123.08,4352.82,4636.92,4089.23,4645.64,4218.97,4254.36,4224.1,4289.74,4643.08,4392.31,1
4294.36,3991.79,4268.72,4121.03,4340.0,4618.97,4060.51,4613.33,4203.08,4229.74,4206.67,4274.36,4607.18,4342.05,0
4282.56,4004.62,4265.13,4123.08,4327.69,4603.59,4034.87,4588.21,4172.31,4203.59,4187.69,4268.72,4606.67,4341.54,1
4278.97,4027.69,4277.95,4137.44,4375.9,4646.15,4095.9,4646.15,4224.62,4252.82,4223.59,4290.26,4624.62,4352.31,0
4316.41,3905.64,4249.23,4058.46,4318.97,4603.08,4106.15,4656.92,4249.23,4276.92,4281.03,4323.59,4728.72,4433.33,1
4285.64,3991.79,4274.36,4121.03,4338.46,4628.72,4070.77,4621.03,4207.69,4234.36,4210.77,4289.74,4608.21,4337.95,0
4301.03,3994.36,4252.82,4119.49,4332.82,4583.08,4087.69,4611.79,4195.9,4210.26,4188.21,4260.51,4601.03,4366.67,0
4295.38,4045.13,4263.59,4124.62,4338.46,4617.44,4059.49,4591.79,4185.64,4208.72,4173.85,4260.51,4603.59,4336.92,0
4265.64,4007.18,4228.72,4103.59,4330.77,4617.44,4051.79,4598.97,4176.92,4206.67,4181.54,4253.33,4600.0,4323.59,1
4284.1,3982.05,4251.28,4105.13,4331.28,4620.0,4057.95,4623.08,4203.59,4235.9,4198.97,4275.9,4600.51,4361.54,1
4276.41,3976.92,4248.21,4106.15,4330.77,4605.64,4065.64,4630.77,4212.31,4221.54,4211.28,4277.95,4591.28,4349.74,1
4288.72,3990.77,4247.69,4106.67,4342.05,4621.54,4057.95,4608.72,4196.92,4227.69,4180.51,4265.64,4593.33,4346.67,0
4304.1,4043.59,4290.77,4169.23,4365.13,4652.31,4095.38,4652.31,4212.31,4230.26,4208.72,4292.31,4606.15,4347.18,0
4304.1,4009.74,4279.49,4134.36,4345.64,4624.1,4089.74,4634.87,4225.64,4263.08,4218.97,4290.26,4623.59,4364.62,1
4310.26,3995.9,4278.46,4130.77,4346.67,4630.26,4070.26,4627.18,4208.21,4243.08,4221.54,4295.38,4618.97,4376.92,0
4274.87,3995.9,4247.69,4107.18,4328.72,4612.82,4049.23,4614.36,4194.87,4231.79,4186.15,4261.03,4601.03,4345.13,0
4290.77,3986.67,4260.0,4097.95,4335.9,4627.18,4103.59,4621.54,4208.21,4229.23,4178.46,4290.26,4617.44,4358.97,1
4281.54,4007.69,4262.56,4127.69,4346.67,4618.97,4084.62,4623.59,4201.54,4218.97,4204.1,4270.26,4584.62,4356.41,0
4297.44,4004.1,4265.64,4124.1,4341.54,4618.97,4059.49,4635.38,4225.13,4252.31,4211.28,4283.59,4611.79,4363.59,1
4322.05,4007.18,4296.41,4140.0,4375.38,4655.9,4111.79,4652.31,4230.26,4246.15,4201.54,4304.62,4614.36,4377.44,1
4298.97,3991.79,4262.56,4111.28,4336.41,4619.49,4052.82,4614.87,4197.95,4235.9,4204.1,4283.59,4607.69,4367.69,1
4268.72,3968.72,4245.64,4101.03,4328.72,4604.62,4050.77,4618.97,4190.26,4209.23,4190.26,4268.21,4564.1,4325.64,1
4291.79,3993.33,4254.36,4102.56,4338.97,4616.92,4087.69,4622.56,4211.79,4215.9,4181.03,4288.72,4620.0,4352.31,1
4264.1,3994.36,4232.82,4094.87,4348.21,4620.0,4055.38,4615.38,4211.79,4224.1,4194.87,4258.97,4608.21,4332.82,0
4274.36,3971.28,4247.18,4091.79,4324.1,4600.0,4037.95,4601.03,4190.26,4232.31,4196.41,4256.41,4594.36,4344.1,0
4268.21,4015.9,4230.26,4110.26,4336.41,4605.64,4053.85,4612.82,4189.23,4223.59,4185.64,4263.08,4567.18,4330.77,0
4283.59,3981.03,4265.64,4139.49,4346.15,4624.1,4070.77,4613.33,4184.1,4220.51,4199.49,4270.26,4602.05,4344.62,0
4293.33,3987.69,4262.05,4104.1,4310.26,4609.23,4060.0,4606.67,4196.41,4235.38,4214.36,4275.9,4618.97,4363.59,0
4303.08,4014.36,4270.77,4121.54,4335.9,4615.38,4075.38,4620.0,4209.74,4238.97,4197.44,4290.26,4611.28,4368.72,0
4308.72,3990.77,4277.95,4138.46,4337.44,4613.33,4080.0,4605.13,4208.21,4236.92,4207.18,4289.23,4617.44,4371.28,0
4272.82,4014.36,4262.56,4124.62,4344.62,4633.33,4118.46,4618.97,4218.46,4223.08,4182.05,4284.1,4562.56,4313.85,1
4385.13,4033.85,4285.64,4127.18,4327.18,4615.38,4059.49,4624.1,4216.41,4255.38,4246.67,4311.79,4669.74,4458.46,1
4215.9,3967.69,4224.62,4103.59,4335.9,4615.38,4075.9,4603.08,4195.9,4211.79,4172.31,4248.21,4545.13,4284.62,0
4355.9,3985.13,4275.38,4103.08,4326.67,4591.79,4084.1,4619.49,4222.56,4249.74,4257.95,4310.77,4700.0,4450.26,1
4362.56,4047.18,4324.1,4193.33,4416.41,4684.1,4135.9,4661.03,4243.59,4283.08,4273.85,4332.31,4674.87,4417.44,1
4276.41,4009.23,4245.64,4108.72,4338.97,4631.28,4057.95,4622.56,4211.79,4231.28,4197.44,4261.03,4596.41,4330.26,0
4290.77,4001.54,4249.23,4128.72,4327.18,4601.03,4056.92,4587.69,4190.77,4204.62,4180.0,4252.82,4579.49,4347.69,1
4260.51,3980.51,4248.21,4119.49,4328.72,4608.21,4054.36,4606.15,4187.69,4202.05,4165.13,4261.54,4569.74,4313.85,0
4281.54,4002.05,4262.05,4123.59,4329.74,4612.31,4067.18,4611.79,4202.56,4221.54,4202.05,4274.87,4597.44,4339.49,0
4263.59,3986.15,4248.72,4086.15,4328.21,4600.51,4051.28,4588.72,4172.31,4211.28,4192.31,4267.18,4607.69,4326.15,1
4307.69,4042.05,4264.62,4137.44,4349.74,4620.51,4072.31,4602.05,4202.05,4245.64,4208.21,4276.41,4605.13,4363.08,1
4285.13,4007.69,4267.18,4138.97,4344.62,4612.82,4057.95,4602.56,4189.74,4210.26,4197.44,4271.28,4592.82,4354.87,0
4217.95,3965.64,4224.62,4102.05,4336.92,4616.41,4075.38,4606.15,4193.33,4205.64,4169.23,4242.56,4541.03,4281.54,0
4279.49,3976.41,4247.18,4106.15,4331.79,4604.62,4058.46,4618.97,4172.82,4223.59,4198.97,4269.74,4582.05,4341.03,1
4379.49,4031.28,4329.23,4187.69,4391.28,4671.79,4122.05,4671.79,4254.87,4269.23,4215.9,4331.28,4622.05,4409.23,1
4288.21,3997.44,4260.51,4118.46,4345.64,4609.23,4053.85,4618.97,4205.64,4230.26,4195.38,4275.38,4600.51,4351.28,1
4283.59,3980.0,4253.85,4104.1,4333.85,4619.49,4061.03,4608.21,4188.21,4224.1,4197.44,4256.92,4590.26,4347.18,0
4309.74,4037.95,4269.74,4146.15,4355.38,4629.74,4091.28,4614.87,4197.44,4230.77,4214.87,4273.85,4606.15,4375.9,1
4288.72,3974.87,4244.62,4107.18,4331.28,4611.28,4054.36,4604.62,4187.18,4234.36,4194.87,4262.05,4592.31,4345.13,0
4295.38,4014.87,4248.21,4120.0,4348.72,4579.49,4094.87,4615.9,4205.64,4240.51,4200.0,4273.33,4594.36,4349.74,0
4331.28,4006.15,4280.51,4126.15,4347.69,4629.23,4085.64,4609.74,4197.95,4253.33,4220.0,4285.13,4633.85,4384.1,1
4290.26,4016.41,4267.69,4146.15,4351.28,4624.1,4074.36,4619.49,4213.85,4227.18,4208.72,4273.33,4598.97,4347.18,0
